"from_iso3","to_iso3","FABLE_Item","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial"
"R_NMC","RUS","Soyabean",1.0342067,-27.04898275,77.8301486308268,0.0159598214285714,12.7438379238613,1
"R_NMC","RUS","Wheat",157.3924203,-15243.0412344,74.0157416408134,0.0720066565651261,38.5229942187695,1
"R_NMC","RWA","Cocoa",0.0395349,0.0395349,130.196266268679,0.134642857142857,133.5101918635,1
"R_NMC","RWA","Coffee",0.0497104,-0.1621414,129.898418527601,0.212244897959184,281.010984385735,1
"R_NMC","RWA","Corn",0.1001918,0.1001918,128.991179653226,0.258673469387756,94.2648571428571,1
"R_NMC","RWA","Palm Oil",0.267803,0.267803,125.320000234883,0.0742857142857143,33.676,1
"R_NMC","RWA","Rice",148.7468738,148.7151574,119.906812387792,0.380714285714286,205.582747481135,1
"R_NMC","RWA","Wheat",0.4618108,0.4618108,127.035088779324,0.187079831932773,71.0774340773649,1
"R_NMC","R_ASP","Cocoa",3.3682859,-48.6843814,287.951159533571,0.133390470797183,251.169344528831,1
"R_NMC","R_ASP","Coffee",2.5923902,-145.584727,288.706071673041,0.208898500769133,421.886188049068,1
"R_NMC","R_ASP","Corn",60.1537068,-928.5490245,279.769455259341,0.208289517141411,96.6978620932613,1
"R_NMC","R_ASP","Palm Oil",0,-2023.16875955,235.465843158703,0.205016865079563,213.652170239098,0
"R_NMC","R_ASP","Rice",234.61730755,-608.49564615,275.987441679087,0.725533234859246,726.494447360379,1
"R_NMC","R_ASP","Soyabean",0,-133.1027508,235.465843158703,0.179675099206349,131.299636883634,0
"R_NMC","R_ASP","Wheat",16.34995555,-139.5677551,283.437791517068,0.179468481456454,78.6703008516286,1
"R_NMC","R_CSA","Cocoa",1.5014824,0.0374143,420.338115235651,0.135971655329116,271.018869039559,1
"R_NMC","R_CSA","Coffee",0.1041688,-9.9235345,431.704522589684,0.168975137673664,394.769207099799,1
"R_NMC","R_CSA","Corn",0.0646658,-200.3121032,433.767718788628,0.0703449951409135,27.5446,1
"R_NMC","R_CSA","Palm Oil",0.737777,-12.185631,427.459452146488,0.152945011339456,127.988845239098,1
"R_NMC","R_CSA","Rice",10.4391498,-5.4017332,412.265814085186,0.20121893424034,128.94987695571,1
"R_NMC","R_CSA","Soyabean",0,-183.733084,427.459452146488,0.0988769068219388,64.963377141829,0
"R_NMC","R_CSA","Wheat",15.16576315,-0.45465085,410.72896644396,0.120120992840926,44.8131793135386,1
"R_NMC","R_NEU","Cocoa",0.0809741,-11.3481798,85.9776290818405,0.0757888036806122,122.209682927591,1
"R_NMC","R_NEU","Coffee",0.1577255,-3.3934778,85.406299880016,0.0702008755764577,128.262209206835,1
"R_NMC","R_NEU","Corn",0,-1973.7993328,68.7746848370146,0.118815240751093,48.2625723031761,0
"R_NMC","R_NEU","Rice",22.6729169,22.0926012,81.2669296910542,0.0835098852122449,56.8207966544991,1
"R_NMC","R_NEU","Soyabean",0,-478.87118,68.7746848370146,0.0229271058969388,15.2136256632741,0
"R_NMC","R_NEU","Wheat",2.4563227,-392.2483679,83.0933124119392,0.155323499921669,63.4705772179949,1
"R_NMC","R_OEU","Cocoa",3.0249657,-194.3295313,83.8651104619269,0.0258532727925595,55.4614790485402,1
"R_NMC","R_OEU","Coffee",2.2513138,-27.69870185,84.1132023194087,0.0404382009466837,107.765376173095,1
"R_NMC","R_OEU","Corn",1.8361503,-11082.9929402,84.2848359025897,0.184261290721485,65.2483862396426,1
"R_NMC","R_OEU","Palm Oil",0.6852381,-1.1507318,98.6432126310484,0.0272005621771825,19.527402782455,1
"R_NMC","R_OEU","Rice",210.3872355,135.2394033,80.3819123174329,0.194186834369881,138.505839276882,1
"R_NMC","R_OEU","Soyabean",2.120768,-275.4971361,84.1634629143643,0.0162926587301587,18.4465127299174,1
"R_NMC","R_OEU","Wheat",145.5904827,-19046.84460225,80.6783853713362,0.141491467154505,58.0363657173599,1
"R_NMC","R_SSA","Cocoa",15.44175225,-27.72326425,161.250614588692,0.204791208791209,367.448986178018,1
"R_NMC","R_SSA","Coffee",1.8011046,-59.7620524,164.752857203913,0.186522529433124,437.851255439698,1
"R_NMC","R_SSA","Corn",32.844467,-157.4843152,160.038223622845,0.114839743589914,45.3560957120369,1
"R_NMC","R_SSA","Palm Oil",62.9979132,62.9030918,125.320000234883,0.155815018320192,138.624612744273,1
"R_NMC","R_SSA","Rice",2146.6713035,2146.3624677,153.486678834679,0.146181718428956,87.2496054657104,1
"R_NMC","R_SSA","Soyabean",0.0640036,-0.1245284,170.343787907853,0.125565575728159,81.525049647172,1
"R_NMC","R_SSA","Wheat",421.249176,420.9124543,156.00659345196,0.17458224287378,65.6003958055726,1
"R_NMC","SWE","Cocoa",0.0671341,-0.7572901,101.191160483544,0.0252732132089286,52.1328867448965,1
"R_NMC","SWE","Coffee",0.2512168,0.1873604,99.8645895680198,0.0405660182892857,105.768832609952,1
"R_NMC","SWE","Corn",0.0725204,0.0653929,101.113095533546,0.189097789215306,69.4400599582377,1
"R_NMC","SWE","Palm Oil",0,-0.98808,98.6432126310484,0.0288005952464286,19.527402782455,0
"R_NMC","SWE","Rice",5.3944968,5.3944968,96.8484108287969,0.202248244795,159.005632429436,1
"R_NMC","SWE","Soyabean",11.203836,11.203836,96.1431486078794,0.014625,10.6411288976477,1
"R_NMC","SWE","Wheat",0.1921087,-188.6386697,100.132840914405,0.144739523469328,61.9513501198318,1
"R_NMC","TUR","Cocoa",1.4779955,-148.9404573,48.1924522226248,0.0563809087917857,101.38370198084,1
"R_NMC","TUR","Coffee",3.1281911,-17.140244,47.8324717674959,0.137800265106632,313.329250458057,1
"R_NMC","TUR","Corn",2.978623,-1514.0316434,47.8559124552901,0.273367346938776,98.9188523809523,1
"R_NMC","TUR","Palm Oil",0,-61.9093409,68.7746848370146,0.2025,170.48475,0
"R_NMC","TUR","Rice",22.8922415,-244.7920163,46.8898532364003,0.3934,230.135678867297,1
"R_NMC","TUR","Soyabean",0,-4.634155,68.7746848370146,0.128883928571429,65.8434532011177,0
"R_NMC","TUR","Wheat",78.0944916,-1383.10353415,46.3179737839895,0.219863459471638,78.6168679597983,1
"R_NMC","USA","Cocoa",3.8979968,-6.8332948,355.925289982414,0.0385812134867857,70.2368632889249,1
"R_NMC","USA","Coffee",0.7576304,-2.2899025,361.803437181731,0.0138172295795918,33.2787911417747,1
"R_NMC","USA","Corn",0.0837162,-1812.76887045,369.861534586173,0.00205256615714286,1.76830929023786,1
"R_NMC","USA","Palm Oil",0.130774,0.130774,341.669551934277,0.121990197305482,97.8802973160018,1
"R_NMC","USA","Rice",28.7767407,-366.82260385,348.88062066953,0.0211381156814286,17.3794943682173,1
"R_NMC","USA","Soyabean",0.470075,-2367.3636178,363.534465171237,0.00859821428571429,5.73027944444445,1
"R_NMC","USA","Wheat",6.2582161,-1090.8623751,354.244206888961,0.0269822125466387,9.40306042717005,1
"R_OEU","ARG","Cocoa",4.1220146,3.3143104,395.464419773542,0.154,283.594062716952,1
"R_OEU","ARG","Coffee",0.2703312,0.2703312,406.386759112613,0.158571428571429,389.902740835207,1
"R_OEU","ARG","Corn",0.1799352,-149.4122466,408.04433213226,0.0771428571428572,13.4952527472528,1
"R_OEU","ARG","Rice",0.2141141,-68.2467119,407.335309711556,0.09533333334,38.247733336008,1
"R_OEU","ARG","Soyabean",0,-121.307815,322.633886466213,0.1025,41.7140833333333,0
"R_OEU","ARG","Wheat",1.65509605,1.47374725,399.089479172454,0.150784313723529,29.6707817333603,1
"R_OEU","AUS","Cocoa",33.2320126,33.1301969,555.994194483587,0.025,46.0379971943104,1
"R_OEU","AUS","Coffee",19.05773345,18.98545855,559.094359438683,0.178855232151308,378.831776403924,1
"R_OEU","AUS","Corn",0.6233809,0.6169957,578.54652365729,0.163181192772947,41.1779985343477,1
"R_OEU","AUS","Rice",5.4049877,5.4049877,566.184370066946,0.204484751838461,85.3146678830753,1
"R_OEU","AUS","Soyabean",0.4677964,0.4677964,580.21005994289,0.119913071900714,60.3238919644583,1
"R_OEU","AUS","Wheat",26.304144,-63.46144475,557.295558099318,0.0288235294117647,5.6717879256966,1
"R_OEU","BRA","Cocoa",14.60162225,5.07298035,298.041374195661,0.154,283.594062716952,1
"R_OEU","BRA","Coffee",1.0942506,-596.0480164,305.864729987842,0.122857142857143,302.086808214665,1
"R_OEU","BRA","Corn",0.5328784,-1998.520961,308.073460619783,0.0771428571428572,13.4952527472528,1
"R_OEU","BRA","Palm Oil",0.386052,0.2410225,322.633886466213,0.1,84.19,1
"R_OEU","BRA","Rice",2.2364016,-43.1937586,303.686209083124,0.09533333334,38.247733336008,1
"R_OEU","BRA","Soyabean",0,-7591.3750753,322.633886466213,0.1025,41.7140833333333,0
"R_OEU","BRA","Wheat",23.16916555,22.541108,296.668519507912,0.138431372547059,27.2400154794903,1
"R_OEU","CAN","Cocoa",26.965377,25.902366,206.346131053381,0.22083333333,406.66897521027,1
"R_OEU","CAN","Coffee",10.4637008,10.17082785,208.308764074609,0.178855232151308,378.831776403924,1
"R_OEU","CAN","Corn",16.4397028,-179.5640123,207.369774642096,0.163181192772947,41.1779985343477,1
"R_OEU","CAN","Palm Oil",0.4983337,0.4983337,219.58181630098,0.161581551931102,131.564910471673,1
"R_OEU","CAN","Rice",3.27101435,3.17267425,210.745141308408,0.204484751838461,85.3146678830753,1
"R_OEU","CAN","Soyabean",0.0664457,-989.5498803,219.118843222471,0.119913071900714,60.3238919644583,1
"R_OEU","CAN","Wheat",30.44957145,-1740.22084995,206.095535218346,0.108888888888235,21.4267543858363,1
"R_OEU","CHN","Cocoa",15.7832971,12.5093084,240.718205152793,0.099,182.310468889469,1
"R_OEU","CHN","Coffee",2.74189725,-6.54661165,244.968589795012,0.117142857142857,288.036258995378,1
"R_OEU","CHN","Corn",7859.3142637,7859.1301428,226.223161447493,0.4,69.9753846153846,1
"R_OEU","CHN","Palm Oil",0.123914,0.067145,350.821917808868,0.0875,73.66625,1
"R_OEU","CHN","Rice",0,-89.6834229,350.821917808868,0.46666666666,187.226666663992,0
"R_OEU","CHN","Soyabean",67.6853861,55.8718226,237.238934456716,0.09375,38.153125,1
"R_OEU","CHN","Wheat",391.6280407,366.9843758,233.110682590286,0.24,47.2263157894737,1
"R_OEU","COL","Cocoa",1.0569691,-0.2207761,308.570007564245,0.0421929824563158,151.158090791055,1
"R_OEU","COL","Coffee",0.2291025,-101.7835882,313.324269483554,0.0274436090225564,193.195051765193,1
"R_OEU","COL","Corn",0.6744578,-0.245277,309.959381949682,0.154081632657143,26.9548037683749,1
"R_OEU","COL","Palm Oil",0,-313.602244,322.633886466213,0.128947368421053,136.80875,0
"R_OEU","COL","Rice",0.255391,0.255391,312.984102017143,0.501052631578947,201.671333333333,1
"R_OEU","COL","Wheat",6.547809,5.8662657,302.993543386084,0.0234778121773994,4.55762641896944,1
"R_OEU","DEU","Cocoa",399.26896905,14.37380175,18.7187207234481,0.000681967761052632,11.9306433505814,1
"R_OEU","DEU","Coffee",99.9059175,-107.921452,18.9798557887109,0.178855232151308,378.831776403924,1
"R_OEU","DEU","Corn",3059.5847716,2769.2080123,18.3413878868642,0.0138334474691729,22.7615544657771,1
"R_OEU","DEU","Palm Oil",225.8862,16.3411169,63.7968286169791,0.161581551931102,131.564910471673,1
"R_OEU","DEU","Rice",280.16913755,207.41750465,18.7851478461917,0.000644882745263158,1.969020486112,1
"R_OEU","DEU","Soyabean",971.5341359,944.20752235,18.553004066235,0.119913071900714,60.3238919644583,1
"R_OEU","DEU","Wheat",2314.6218644,65.3786730000002,18.3926378583277,0.00527569768111453,9.32716971532645,1
"R_OEU","DNK","Cocoa",29.7497052,25.65511695,23.9825581787569,0.000681967761052632,11.9306433505814,1
"R_OEU","DNK","Coffee",6.4486592,5.3270656,24.3520562971693,0.178855232151308,378.831776403924,1
"R_OEU","DNK","Corn",171.5482809,167.5219469,23.5660323571751,0.0138334474691729,22.7615544657771,1
"R_OEU","DNK","Palm Oil",2.5912329,-29.3441711,63.7968286169791,0.161581551931102,131.564910471673,1
"R_OEU","DNK","Rice",27.8656724,26.9369456,23.9982535824932,0.000644882745263158,1.969020486112,1
"R_OEU","DNK","Soyabean",11.1037066,10.4386221,24.2200844767889,0.119913071900714,60.3238919644583,1
"R_OEU","DNK","Wheat",43.2365494,-193.5687246,23.8930627174056,0.00527569768111453,9.32716971532645,1
"R_OEU","ETH","Cocoa",0.1013393,0.1013393,136.815809989697,0.275,506.417969137415,1
"R_OEU","ETH","Coffee",0.0575329,-25.8420186,137.59254454641,0.257142857142857,632.274714867904,1
"R_OEU","ETH","Corn",0.0796924,0.0796924,137.14497380745,0.171428571428571,29.9894505494506,1
"R_OEU","ETH","Soyabean",0,-0.868408,174.579354453364,0.2125,86.4804166666667,0
"R_OEU","ETH","Wheat",247.0811605,247.0791357,126.551025448801,0.240196078429412,47.2648993804191,1
"R_OEU","FIN","Cocoa",9.3992322,6.2657345,36.7139609719965,0.000681967761052632,11.9306433505814,1
"R_OEU","FIN","Coffee",5.2079133,-1.1341136,36.931379335166,0.178855232151308,378.831776403924,1
"R_OEU","FIN","Corn",12.7129848,12.6503151,36.6032535683893,0.0138334474691729,22.7615544657771,1
"R_OEU","FIN","Palm Oil",1.3304547,1.3304547,63.7968286169791,0.161581551931102,131.564910471673,1
"R_OEU","FIN","Rice",34.511283,34.4070145,36.2395298403546,0.000644882745263158,1.969020486112,1
"R_OEU","FIN","Soyabean",15.7754034,15.7754034,36.5243386584818,0.119913071900714,60.3238919644583,1
"R_OEU","FIN","Wheat",44.4676083,-3.08404574999999,36.1477881185311,0.00527569768111453,9.32716971532645,1
"R_OEU","GBR","Cocoa",317.2501147,233.928516,29.2713684032227,0.000681967761052632,11.9306433505814,1
"R_OEU","GBR","Coffee",61.65836155,30.5037138,29.7548060500283,0.178855232151308,378.831776403924,1
"R_OEU","GBR","Corn",1165.83961665,1154.31263355,28.892868133259,0.0138334474691729,22.7615544657771,1
"R_OEU","GBR","Palm Oil",50.479214,43.53274335,63.7968286169791,0.161581551931102,131.564910471673,1
"R_OEU","GBR","Rice",199.8438572,173.45933965,29.4069603189015,0.000644882745263158,1.969020486112,1
"R_OEU","GBR","Soyabean",25.3709602,22.5983533,30.0202064461255,0.119913071900714,60.3238919644583,1
"R_OEU","GBR","Wheat",531.1533514,138.30622745,29.1209034400117,0.00527569768111453,9.32716971532645,1
"R_OEU","GRC","Cocoa",31.392234,26.81578345,30.650273287795,0.000681967761052632,11.9306433505814,1
"R_OEU","GRC","Coffee",22.678222,20.51765305,30.750096526306,0.178855232151308,378.831776403924,1
"R_OEU","GRC","Corn",301.06101715,291.86667335,29.9651204781706,0.0138334474691729,22.7615544657771,1
"R_OEU","GRC","Palm Oil",2.5279858,-7.4468202,63.7968286169791,0.161581551931102,131.564910471673,1
"R_OEU","GRC","Rice",9.46744715,-29.27589695,31.0198893638957,0.000644882745263158,1.969020486112,1
"R_OEU","GRC","Soyabean",118.7289095,118.1621627,30.2452381601551,0.119913071900714,60.3238919644583,1
"R_OEU","GRC","Wheat",624.14529015,433.45689485,29.7474481648502,0.00527569768111453,9.32716971532645,1
"R_OEU","IDN","Cocoa",4.2463128,-54.618729,352.203118792026,0.1225,225.586186252121,1
"R_OEU","IDN","Coffee",0.0613884,-64.0154262,367.445094717782,0.157142857142857,386.390103530386,1
"R_OEU","IDN","Corn",20.2669298,20.2669298,346.741191782012,0.05,8.74692307692308,1
"R_OEU","IDN","Palm Oil",0,-1932.0480466,350.821917808868,0.0138888889,11.69305556491,0
"R_OEU","IDN","Rice",0.0047373,-0.2412425,376.979738040659,0.0616350801021053,24.7569120767733,1
"R_OEU","IDN","Soyabean",0.168138,-1.4870586,363.761438331856,0.0625,25.4354166666667,1
"R_OEU","IDN","Wheat",2808.7030394,2805.9764496,330.056476410513,0.115098039217647,22.6485681118409,1
"R_OEU","IND","Cocoa",5.0843588,4.9645368,177.526965329665,0.3,552.455966331725,1
"R_OEU","IND","Coffee",0.2017965,-94.81253715,183.348581722305,0.7,1721.19227936263,1
"R_OEU","IND","Corn",4.0674309,3.8215997,177.923572171397,0.371428571428571,64.9771428571429,1
"R_OEU","IND","Palm Oil",3.23,3.23,350.821917808868,1,841.9,1
"R_OEU","IND","Rice",1.0102486,-258.7843149,180.419057011897,0.68,272.816,1
"R_OEU","IND","Soyabean",0,-16.1592283,350.821917808868,0.3375,137.35125,0
"R_OEU","IND","Wheat",5.9826056,2.9564759,177.238386365951,0.311764705882353,61.3479102167183,1
"R_OEU","IRL","Cocoa",10.5197626,9.0990848,NA,0,0,1
"R_OEU","IRL","Coffee",1.6434416,0.5915625,NA,0,0,1
"R_OEU","IRL","Corn",783.1036635,782.9711948,NA,0,0,1
"R_OEU","IRL","Palm Oil",3.3821489,2.9900894,NA,0,0,1
"R_OEU","IRL","Rice",14.8148073,14.8077386,NA,0,0,1
"R_OEU","IRL","Soyabean",0.9364023,0.9345267,NA,0,0,1
"R_OEU","IRL","Wheat",142.61365885,87.8693938,NA,0,0,1
"R_OEU","MEX","Cocoa",10.6051511,10.4574539,320.941139899541,0.115398731952105,217.931836558939,1
"R_OEU","MEX","Coffee",3.3323295,-13.52221225,324.678162931382,0.31578947368421,807.906580108988,1
"R_OEU","MEX","Corn",0.6449729,-2.9132436,330.054109652324,0.0557142857142857,9.74657142857142,1
"R_OEU","MEX","Rice",0.274425,-15.178166,332.886607066548,0.158,63.3896,1
"R_OEU","MEX","Soyabean",0,-0.0187933,322.633886466213,0.00657894736842105,24.85625,0
"R_OEU","MEX","Wheat",132.4949893,109.4013079,312.938188934409,0.118788446419195,23.3621728439679,1
"R_OEU","NOR","Cocoa",14.7820097,14.5403095,34.4544021582588,0.0193125526421053,39.1289312799786,1
"R_OEU","NOR","Coffee",2.62625815,2.39760845,35.0548956996972,0.178855232151308,378.831776403924,1
"R_OEU","NOR","Corn",61.9562846,61.9562846,33.9641851537647,0.490252246809022,85.904148096871,1
"R_OEU","NOR","Rice",10.7704375,10.5259599,34.5636596493584,0.222928705494737,89.3996945979147,1
"R_OEU","NOR","Soyabean",1.2281235,1.2281235,35.3223535348901,0.184399073373684,73.7819115562922,1
"R_OEU","NOR","Wheat",172.7877745,172.3291059,33.6176168655788,0.32324416485449,63.5821216940597,1
"R_OEU","NPL","Cocoa",0.279124,0.279124,188.010483918786,0.195,359.096378115621,1
"R_OEU","NPL","Corn",6.998327,6.998327,182.049754134304,0.1,17.4938461538462,1
"R_OEU","NPL","Wheat",0.274614,0.274614,188.041112667394,0.188235294117647,37.0402476780186,1
"R_OEU","RUS","Cocoa",116.1748596,99.4219243,59.5037272360126,0.0379930039957895,36.9259049065222,1
"R_OEU","RUS","Coffee",21.6878424,14.1204555,60.5108325499377,0.0645112782,83.7178557707715,1
"R_OEU","RUS","Corn",46.2080818,-96.9456041,60.0548535701415,0.0671278195488722,11.5102367346939,1
"R_OEU","RUS","Palm Oil",227.540548,227.540548,50.5214738386901,0.0118421052631579,5.261875,1
"R_OEU","RUS","Rice",0.8952817,-25.8644627,62.4706025252407,0.0989473684168421,36.3083703688253,1
"R_OEU","RUS","Soyabean",129.0380527,127.8914885,59.4412746471859,0.0307894736842105,11.7902777777778,1
"R_OEU","RUS","Wheat",33.96424745,-469.79656095,60.2400150676443,0.101220014574613,19.9777380432499,1
"R_OEU","RWA","Cocoa",0.1388645,0.1388645,168.00398619361,0.145,267.020383727,1
"R_OEU","RWA","Coffee",0.0064259,-3.3430429,173.247173931309,0.228571428571429,562.02196877147,1
"R_OEU","RWA","Corn",6.8291387,6.8291387,161.585296420123,0.278571428571429,48.7328571428571,1
"R_OEU","RWA","Palm Oil",0.025552,0.025552,174.579354453364,0.08,67.352,1
"R_OEU","RWA","Wheat",23.8634784,23.8634784,159.576215489052,0.201470588235294,39.6446400928793,1
"R_OEU","R_ASP","Cocoa",80.7392403,63.8689064,354.202797934981,0.131511889724415,265.257549787208,1
"R_OEU","R_ASP","Coffee",8.49921775,-360.28598055,362.267225102924,0.207827514862907,483.503091811601,1
"R_OEU","R_ASP","Corn",2227.99594245,2226.95297395,342.644440842421,0.129567495813534,29.9612223179316,1
"R_OEU","R_ASP","Palm Oil",2.5165745,-1299.8723204,350.821917808868,0.204239766081871,243.800208333333,1
"R_OEU","R_ASP","Rice",2.02863755,-925.3908492,367.494454074958,0.693233379783626,330.509270613297,1
"R_OEU","R_ASP","Soyabean",9.9788259,1.04373845,361.686283998636,0.173323464912281,89.5620497047244,1
"R_OEU","R_ASP","Wheat",5704.0522165,5682.6720336,339.438421481804,0.174131132498022,39.2352266220845,1
"R_OEU","R_CSA","Cocoa",23.4515516,-98.4405611,306.984011324003,0.100576524645263,204.416380542743,1
"R_OEU","R_CSA","Coffee",2.2797358,-196.5255318,314.223475082904,0.123575247642678,325.627576484649,1
"R_OEU","R_CSA","Corn",10.9731507,-27.6661398,309.324385652389,0.0593147153598281,12.6489694581281,1
"R_OEU","R_CSA","Palm Oil",1.631157,-866.8460837,322.633886466213,0.14931871345188,128.604902223158,1
"R_OEU","R_CSA","Rice",1.6129351,-307.83054745,315.312583957598,0.190265914786967,86.9626755100403,1
"R_OEU","R_CSA","Soyabean",0.0025513,-110.5534211,336.317802900134,0.080139348641792,37.286530327223,1
"R_OEU","R_CSA","Wheat",515.11454895,514.01968135,297.644892320149,0.0995717327860239,20.4528050829451,1
"R_OEU","R_NEU","Cocoa",81.65301335,23.1918103,28.4402465778459,0.0373135905457143,130.561973089457,1
"R_OEU","R_NEU","Coffee",54.52616455,12.1201211,28.5553199158074,0.028757907557465,153.339496210722,1
"R_OEU","R_NEU","Corn",202.3370412,-3495.8494648,28.1833312842582,0.0657914969787325,19.6643061252951,1
"R_OEU","R_NEU","Palm Oil",17.0915258,17.0508508,50.5214738386901,0.156459743627068,380.802486388667,1
"R_OEU","R_NEU","Rice",45.51538685,42.76411695,28.6069460676401,0.0778940264215038,50.0344991324723,1
"R_OEU","R_NEU","Soyabean",32.828956,-45.7003255,28.7005691316664,0.0179490648306391,15.6321705568927,1
"R_OEU","R_NEU","Wheat",631.1105772,215.7868012,27.8645494361625,0.103708787658381,23.7882836579553,1
"R_OEU","R_NMC","Cocoa",197.354497,194.3295313,80.433331712277,0.0895677959183579,236.247810544374,1
